Uniprot Entry,Accession Name
Q9D172,['ES1_MOUSE']
Q3UTI7,['Q3UTI7_MOUSE']
Q99JR1,['SFXN1_MOUSE']
P31650,['S6A11_MOUSE']
Q922Z3,['Q922Z3_MOUSE']
D3YUK4,['D3YUK4_MOUSE']
Q9CZA2,['RAN_MOUSE']
Q9JME5,['AP3B2_MOUSE']
P60904,['DNJC5_MOUSE']
Q923S9,['RAB30_MOUSE']
A2AFG7,['A2AFG7_MOUSE']
Q5SX49,['Q5SX49_MOUSE']
Q9QYF9,['NDRG3_MOUSE']
P57780,['ACTN4_MOUSE']
P46096,['SYT1_MOUSE']
A4FUT9,['A4FUT9_MOUSE']
Q62426,['CYTB_MOUSE']
Q8BLE7,['VGLU2_MOUSE']
Q8BVE3,['VATH_MOUSE']
Q6ZQ33,['Q6ZQ33_MOUSE']
E9QK48,['E9QK48_MOUSE']
Q8BKZ9,['ODPX_MOUSE']
O35459,['ECH1_MOUSE']
P31938,['MP2K1_MOUSE']
Q80XU3,['NUCKS_MOUSE']
Q9DB77,['QCR2_MOUSE']
Q8VIJ6,['SFPQ_MOUSE']
D3YTR7,['D3YTR7_MOUSE']
Q3V0K9,['PLSI_MOUSE']
E9Q6U4,['E9Q6U4_MOUSE']
Q99K48,['NONO_MOUSE']
D3Z7K0,['D3Z7K0_MOUSE']
Q3V2R9,['Q3V2R9_MOUSE']
O35558,['O35558_MOUSE']
B1ATL6,['B1ATL6_MOUSE']
Q3UDY9,['Q3UDY9_MOUSE']
Q1WIL9,['Q1WIL9_MOUSE']
D3YVV1,['D3YVV1_MOUSE']
D3YUZ8,['D3YUZ8_MOUSE']
B1AU25,['B1AU25_MOUSE']
E9Q0U7,['E9Q0U7_MOUSE']
P60840,['ENSA_MOUSE']
P12382,['PFKAL_MOUSE']
B9EJ80,['B9EJ80_MOUSE']
P52760,['UK114_MOUSE']
P61294,['RAB6B_MOUSE']
D6Q0F3,['D6Q0F3_MOUSE']
Q76MZ3,['2AAA_MOUSE']
Q3UDR2,['Q3UDR2_MOUSE']
Q60902,['EP15R_MOUSE']
H3BLR8,['H3BLR8_MOUSE']
A3KN70,['A3KN70_MOUSE']
Q99JB2,['STML2_MOUSE']
Q3USC3,['Q3USC3_MOUSE']
O70443,['GNAZ_MOUSE']
Q5SXA5,['Q5SXA5_MOUSE']
Q8K021,['SCAM1_MOUSE']
Q8C458,['Q8C458_MOUSE']
Q9JKK7,['TMOD2_MOUSE']
Q6PAJ1,['BCR_MOUSE']
Q3UTV3,['Q3UTV3_MOUSE']
Q9D6K2,['Q9D6K2_MOUSE']
Q3UBL3,['Q3UBL3_MOUSE']
Q3UGK7,['Q3UGK7_MOUSE']
P17426,['AP2A1_MOUSE']
Q9CZT8,['RAB3B_MOUSE']
Q3V1R3,['Q3V1R3_MOUSE']
P50544,['ACADV_MOUSE']
F6QK86,['F6QK86_MOUSE']
Q80Y17,['L2GL1_MOUSE']
Q08642,['PADI2_MOUSE']
Q63912,['OMGP_MOUSE']
Q78ZA7,['NP1L4_MOUSE']
P15508,['SPTB1_MOUSE']
P33175,['KIF5A_MOUSE']
H3BJP2,['H3BJP2_MOUSE']
D9J2Z9,['D9J2Z9_MOUSE']
Q3TU25,['Q3TU25_MOUSE']
Q4FJZ2,['Q4FJZ2_MOUSE']
B7ZN48,['B7ZN48_MOUSE']
F7C0X9,['F7C0X9_MOUSE']
Q5RKP3,['Q5RKP3_MOUSE']
P70399,['A2AU89_MOUSE']
Q8BUV3,['GEPH_MOUSE']
Q8R570,['SNP47_MOUSE']
Q3U6K9,['Q3U6K9_MOUSE']
Q8BP47,['SYNC_MOUSE']
Q0VGU4,['Q0VGU4_MOUSE']
O55013,['TPPC3_MOUSE']
G3UYR8,['G3UYR8_MOUSE']
Q8K0E8,['FIBB_MOUSE']
Q9CXS2,['Q9CXS2_MOUSE']
Q8BNA5,['Q8BNA5_MOUSE']
Q9CPQ1,['COX6C_MOUSE']
Q9DCP2,['S38A3_MOUSE']
D3Z563,['D3Z563_MOUSE']
Q3TWV4,['Q3TWV4_MOUSE']
Q9QYB8,['ADDB_MOUSE']
Q3U3T6,['Q3U3T6_MOUSE']
Q8R0S2,['IQEC1_MOUSE']
Q80XN0,['BDH_MOUSE']
P12787,['COX5A_MOUSE']
P09405,['NUCL_MOUSE']
Q5U3K5,['RABL6_MOUSE']
Q6PE05,['Q6PE05_MOUSE']
Q3UBA0,['Q3UBA0_MOUSE']
Q3TE85,['Q3TE85_MOUSE']
Q9JJF0,['NP1L5_MOUSE']
B2L107,['B2L107_MOUSE']
Q52KF7,['Q52KF7_MOUSE']
Q4W8U9,['Q4W8U9_MOUSE']
Q7TQ95,['LNP_MOUSE']
P28650,['PURA1_MOUSE']
P26039,['TLN1_MOUSE']
B7ZP22,['B7ZP22_MOUSE']
Q9DCL8,['IPP2_MOUSE']
P61164,['ACTZ_MOUSE']
Q80WS3,['FBLL1_MOUSE']
E9Q6Q2,['E9Q6Q2_MOUSE']
D3Z3G6,['D3Z3G6_MOUSE']
Q9D8E6,['RL4_MOUSE']
Q8CDA1,['SAC2_MOUSE']
F6WF36,['F6WF36_MOUSE']
Q91WD5,['NDUS2_MOUSE']
Q6ZQ38,['CAND1_MOUSE']
O54946,['DNJB6_MOUSE']
B1AUY9,['B1AUY9_MOUSE']
G5E884,['G5E884_MOUSE']
Q8CGK3,['LONM_MOUSE']
Q8K298,['ANLN_MOUSE']
Q91ZX7,['LRP1_MOUSE']
Q3UVR0,['Q3UVR0_MOUSE']
Q9JKN6,['NOVA1_MOUSE']
F8VQC7,['F8VQC7_MOUSE']
Q8BG39,['SV2B_MOUSE']
P24369,['PPIB_MOUSE']
A2A815,['A2A815_MOUSE']
Q3TQB4,['Q3TQB4_MOUSE']
Q6GU23,['Q6GU23_MOUSE']
Q62425,['NDUA4_MOUSE']
P26041,['MOES_MOUSE']
P49615,['CDK5_MOUSE']
O70172,['PI42A_MOUSE']
P48771,['CX7A2_MOUSE']
F7BX26,['F7BX26_MOUSE']
Q3U890,['Q3U890_MOUSE']
E9Q6R3,['E9Q6R3_MOUSE']
Q8K3H0,['DP13A_MOUSE']
Q8BWQ9,['Q8BWQ9_MOUSE']
Q71M36,['CSPG5_MOUSE']
O55023,['IMPA1_MOUSE']
Q9DC70,['NDUS7_MOUSE']
E9Q5W5,['E9Q5W5_MOUSE']
P62774,['MTPN_MOUSE']
A4PI83,['A4PI83_MOUSE']
P35293,['RAB18_MOUSE']
Q8K097,['LFG2_MOUSE']
Q3U3D3,['Q3U3D3_MOUSE']
