Uniprot Entry,Accession Name
P50114,['S100B_MOUSE']
Q3TAA7,['S11IP_MOUSE']
P59158,['S12A3_MOUSE']
Q924N4,['S12A6_MOUSE']
Q3UHH2,['S22AN_MOUSE']
Q60714,['S27A1_MOUSE']
O35488,['S27A2_MOUSE']
P31651,['S6A12_MOUSE']
Q60710,['SAMH1_MOUSE']
Q61207,['SAP_MOUSE']
Q9D8V7,['SC11C_MOUSE']
Q91XT4,['SC16B_MOUSE']
Q6GQS1,['SCMC3_MOUSE']
Q9ER60,['SCN4A_MOUSE']
Q9WTU3,['SCN8A_MOUSE']
Q80U72,['SCRIB_MOUSE']
Q8VHC3,['SELM_MOUSE']
Q9QUR8,['SEM7A_MOUSE']
P59110,['SENP1_MOUSE']
P19324,['SERPH_MOUSE']
Q64213,['SF01_MOUSE']
Q99NB9,['SF3B1_MOUSE']
Q925N0,['SFXN5_MOUSE']
Q9JJU8,['SH3L1_MOUSE']
Q91VW3,['SH3L3_MOUSE']
Q8BZT2,['SH3R2_MOUSE']
S6CCV8,['SHAN3_MOUSE']
Q9JK48,['SHLB1_MOUSE']
Q80TE4,['SI1L2_MOUSE']
Q8BX32,['SLX1_MOUSE']
Q9QYZ3,['SMK2B_MOUSE']
Q8BTK5,['SMYD4_MOUSE']
Q3TYX3,['SMYD5_MOUSE']
Q8R570,['SNP47_MOUSE']
Q8C8B8,['SNPH_MOUSE']
Q8VDU5,['SNRK_MOUSE']
Q62189,['SNRPA_MOUSE']
Q61234,['SNTA1_MOUSE']
Q3TIX9,['SNUT2_MOUSE']
O70493,['SNX12_MOUSE']
Q8BHY8,['SNX14_MOUSE']
Q3UHD6,['SNX27_MOUSE']
Q9CWK8,['SNX2_MOUSE']
O70492,['SNX3_MOUSE']
O88908,['SOAT2_MOUSE']
Q811G3,['SON_MOUSE']
Q8BYY9,['SPA3B_MOUSE']
Q5I2A0,['SPA3G_MOUSE']
P07759,['SPA3K_MOUSE']
Q9D695,['SPB7_MOUSE']
Q64674,['SPEE_MOUSE']
Q8JZX4,['SPF45_MOUSE']
Q9ESJ4,['SPN90_MOUSE']
P97355,['SPSY_MOUSE']
Q8C636,['SPT16_MOUSE']
Q9D552,['SPT17_MOUSE']
O55201,['SPT5H_MOUSE']
P97363,['SPTC2_MOUSE']
Q3UHA3,['SPTCS_MOUSE']
Q3UTJ2,['SRBS2_MOUSE']
Q812A2,['SRGP3_MOUSE']
O70551,['SRPK1_MOUSE']
O54781,['SRPK2_MOUSE']
Q9Z0G2,['SRPK3_MOUSE']
Q99MR6,['SRRT_MOUSE']
Q8BL97,['SRSF7_MOUSE']
Q76I79,['SSH1_MOUSE']
Q9CY50,['SSRA_MOUSE']
Q08943,['SSRP1_MOUSE']
P70297,['STAM1_MOUSE']
Q5DQR4,['STB5L_MOUSE']
P70302,['STIM1_MOUSE']
Q9JI11,['STK4_MOUSE']
Q8CI66,['STML1_MOUSE']
P54116,['STOM_MOUSE']
Q91WM1,['STRBP_MOUSE']
Q8K1E0,['STX5_MOUSE']
Q9JKK1,['STX6_MOUSE']
Q9CX34,['SUGT1_MOUSE']
Q64310,['SURF4_MOUSE']
Q8BY98,['SWAHD_MOUSE']
Q14CH7,['SYAM_MOUSE']
Q8C0C7,['SYFA_MOUSE']
Q9CZD3,['SYG_MOUSE']
Q8BU30,['SYIC_MOUSE']
Q99MN1,['SYK_MOUSE']
Q80X82,['SYMPK_MOUSE']
Q62277,['SYPH_MOUSE']
Q9JJL8,['SYSM_MOUSE']
Q9R0N4,['SYT10_MOUSE']
Q9R0N7,['SYT7_MOUSE']
Q9D0R2,['SYTC_MOUSE']
Q9Z0F7,['SYUG_MOUSE']
A2A9C3,['SZT2_MOUSE']
Q6IEE6,['T132E_MOUSE']
Q9EQN3,['T22D4_MOUSE']
Q8BM85,['TBCK_MOUSE']
P11031,['TCP4_MOUSE']
Q80VL1,['TDRKH_MOUSE']
Q5SSK3,['TEFM_MOUSE']
Q9WTS5,['TEN2_MOUSE']
Q80Z71,['TENN_MOUSE']
Q5SSZ5,['TENS3_MOUSE']
Q8K284,['TF3C1_MOUSE']
Q62351,['TFR1_MOUSE']
P20352,['TF_MOUSE']
Q9DA15,['THEGL_MOUSE']
Q3UUI3,['THEM4_MOUSE']
Q8CAY6,['THIC_MOUSE']
Q8BWT1,['THIM_MOUSE']
B1AZI6,['THOC2_MOUSE']
Q6P4U0,['THS7B_MOUSE']
Q99J99,['THTM_MOUSE']
Q4FZG7,['TI8AB_MOUSE']
P52912,['TIA1_MOUSE']
Q9D880,['TIM50_MOUSE']
Q8BH58,['TIPRL_MOUSE']
Q9DCD5,['TJAP1_MOUSE']
P43345,['TLX1_MOUSE']
Q9CYV5,['TM135_MOUSE']
Q91XE8,['TM205_MOUSE']
Q9CZR3,['TM40L_MOUSE']
Q9DBU0,['TM9S1_MOUSE']
P58021,['TM9S2_MOUSE']
Q9D7S1,['TMM54_MOUSE']
Q149F5,['TMM71_MOUSE']
Q9ESN3,['TMM8A_MOUSE']
P49813,['TMOD1_MOUSE']
O88746,['TOM1_MOUSE']
Q9CYG7,['TOM34_MOUSE']
Q9QYA2,['TOM40_MOUSE']
Q04750,['TOP1_MOUSE']
Q64511,['TOP2B_MOUSE']
Q6IRU2,['TPM4_MOUSE']
O89023,['TPP1_MOUSE']
Q64514,['TPP2_MOUSE']
Q9CQP2,['TPPC2_MOUSE']
P15533,['TR30A_MOUSE']
P39428,['TRAF1_MOUSE']
Q3UU67,['TRAT1_MOUSE']
Q8C7M3,['TRIM9_MOUSE']
Q640P5,['TRPM1_MOUSE']
Q80YV3,['TRRAP_MOUSE']
Q61187,['TS101_MOUSE']
Q9QZE7,['TSNAX_MOUSE']
Q62348,['TSN_MOUSE']
Q0HA38,['TT21B_MOUSE']
Q3UDE2,['TTL12_MOUSE']
P50586,['TUB_MOUSE']
P07607,['TYSY_MOUSE']
Q8BG71,['TYW2_MOUSE']
Q00899,['TYY1_MOUSE']
Q9D883,['U2AF1_MOUSE']
O08810,['U5S1_MOUSE']
Q8C878,['UBA3_MOUSE']
Q6ZPJ3,['UBE2O_MOUSE']
P35123,['UBP4_MOUSE']
Q5U430,['UBR3_MOUSE']
Q8VCH8,['UBXN4_MOUSE']
Q99PL6,['UBXN6_MOUSE']
P70691,['UD12_MOUSE']
Q00993,['UFO_MOUSE']
Q91ZJ5,['UGPA_MOUSE']
A2RSJ4,['UH1BL_MOUSE']
P52760,['UK114_MOUSE']
Q2QI47,['USH2A_MOUSE']
P51863,['VA0D1_MOUSE']
Q62465,['VAT1_MOUSE']
Q8BLE7,['VGLU2_MOUSE']
Q6ZQB6,['VIP2_MOUSE']
A2AIV2,['VIR_MOUSE']
P59016,['VP33B_MOUSE']
Q8R105,['VP37C_MOUSE']
Q5KU39,['VPS41_MOUSE']
Q8C754,['VPS52_MOUSE']
Q8VHI6,['WASF3_MOUSE']
Q91V09,['WDR13_MOUSE']
Q3UGF1,['WDR19_MOUSE']
Q8K4P0,['WDR33_MOUSE']
Q80W47,['WIPI2_MOUSE']
Q91XU0,['WRIP1_MOUSE']
Q5GH67,['XKR4_MOUSE']
Q6P1B1,['XPP1_MOUSE']
P23475,['XRCC6_MOUSE']
Q6NZF1,['ZC11A_MOUSE']
Q8BIY3,['ZC12D_MOUSE']
Q9Z2U2,['ZN292_MOUSE']
Q8BZ89,['ZN322_MOUSE']
Q8R1N0,['ZN830_MOUSE']
Q9JK46,['ZNT9_MOUSE']
Q9QXY1,['ZO3_MOUSE']
Q60675,['LAMA2_MOUSE']
P70445,['4EBP2_MOUSE']
P68033,['ACTC_MOUSE']
P63260,['ACTG_MOUSE']
P68134,['ACTS_MOUSE']
Q9DAS2,['CB070_MOUSE']
P21550,['ENOB_MOUSE']
P11404,['FABPH_MOUSE']
P29758,['OAT_MOUSE']
Q8K1N2,['PHLB2_MOUSE']
P68369,['TBA1A_MOUSE']
P68373,['TBA1C_MOUSE']
P05214,['TBA3_MOUSE']
P68372,['TBB2C_MOUSE']
Q9D6F9,['TBB4_MOUSE']
